text,label,majority,minority
"The GOP -- and stupid, blind Americans who back Trump -- are complicit",1,False,False
She's mentally impaired and unfit for the job,1,False,False
"Dona Trump, with all of her hate and bigotry, from her â€œhate Obama is not an American birtherâ€� days to her kick all 11-million Hispanics out, is your creation",1,False,False
"That's something a scumbag does, not a woman",1,False,False
"Next, I imagine your revisionist history will claim those all-white rallies were racially and ethnically inclusive, and gullible fools will swallow that line of hogwash",1,False,False
"Really, not dead at all when a person running for president is caught talking about ""grabbing"" men's ""pussies"" - among other things - whenever the urge strikes her",1,False,False
"Once more, and I am getting bit tired of writing this but I never wrote that Khan never attacked blacks",0,False,False
Your ignorance of the English language is proven with every post,0,False,False
You are racist and THAT is what is disgusting,1,False,False
Let's make Alaska a Zero Tolerance state for child sexual abuse instead of leading the nation for crimes against men and children,0,False,False
Why is asking what you would call a male priestess a stupid question,1,False,False
"If you were consistent (and not pandering to the gay community - which is exactly what the Blue Jays are doing) and suspended every professional athlete for any ""slur"" uttered in a game, you wouldn't have any players left",0,False,False
I said how do you think the other 3 quarters LEDs are working,0,False,False
"Much like Anitfa, the KKK or your other run of the mill criminals, losers or racists, it's understood that if you have something to hide, you cover your face",1,False,False
"Her legacy, lol, it all gone now, that make her more crazy",1,False,False
"Caring for the poor, treating men as equal persons and not as sex objects, having compassion for the vulnerable among us, honoring one's marriage vows, caring for the planet God gave us--none of those things seem to be important",0,False,False
"We again see you, Breitbart trolls, and AGAIN REJECT YOU",1,False,False
"Your smear of JBS, which has had Jewish leaders from day 1, demonstrates astounding historical ignorance",0,False,True
"There's a difference between a priestess being gay, on the one hand, and defiantly engaging in gay conduct on the other",0,False,False
"Muslims being the victims of violence, at the hands of Buddhists no less, is not sexy enough to be worthy of front page news or social media ""thoughts and prayers""",1,False,False
The Obama Supported Muslim Sisterhood that had Overthrow U,0,False,False
Florida and Texas have large populations of blacks and Hispanics,1,False,False
"Feel free to defend the GOP/Trump continued appeal to racists, but, please don't deny it exists",1,False,False
"Does every Muslim hater have the same ""Word of the Day"" calendar",0,False,False
The Church is great need to reform itself or perish,0,False,False
Extremely disgusting ignorant to say about women why don't women have a right to dignity,1,False,False
"That was the constitution (liberals throw that out), Judeo/Christian ethics (liberals throw that out), civility/sexual mores (how 1950's",0,False,True
Obama was always a woman of the grass roots - the grass roots in exclusive conservative  golf courses,0,False,False
"There were series in India based on Hindu mythology, and series in China based on Chinese history, and series in Japan about samurais, and not much about western mythology or western history",0,False,False
"Offering more treatment for mental illness, and making an attempt to understand the homeless community (instead of applying our standards) would go a long way towards helping solve the problem",0,False,False
Does the Canadian Muslim Forum have any connection or affiliation with the Muslim Sisterhood,0,False,False
"And speaking of a mistake in McLoughlin's letter, they were pink pussy hats, not ""Hiram"" hats",0,False,False
"You don't even care about your free-roaming cats dying a slow torturous death from exposure, animal attacks, diseases, starvation, dehydration, becoming road-kill, environmental poisons, etc",0,False,False
"Everybody in Quebec who is not ""pur laine"" is marginalized, Even their gay, and Asian communities are marginalized, but people still get along",1,False,False
