text,label,majority,minority,data augmentation
one of those decades-spanning historical epics that strives to be intimate and socially encompassing but fails to do justice to either effort in three hours of screen time .,0,False,False,one of these decades-spanning historical epics that strives to be intimate and socially encompassing but fails to do justice in three hours of screen time
may be spoofing an easy target -- those old '50's giant creature features -- but . . . it acknowledges and celebrates their cheesiness as the reason why people get a kick out of watching them today .,1,False,False,may be spoofing an easy target -- those old '50's giant creature features -- but . . . it acknowledges and celebrates their cheesiness as the reason why people get a kick out of watching them today .
"like brosnan's performance , evelyn comes from the heart .",1,False,False,"like brosnan's performance , evelyn comes from the heart ."
interesting both as a historical study and as a tragic love story .,1,False,False,interesting both as a historical study and as a tragic love story .
"wasabi is slight fare indeed , with the entire project having the feel of something tossed off quickly ( like one of hubert's punches ) , but it should go down smoothly enough with popcorn .",0,False,True,"wasabi is slight fare indeed , with the entire project having the feel of something tossed off quickly ( like one of hubert's punches ) , but it should go down smoothly enough with popcorn ."
what's really so appealing about the characters is their resemblance to everyday children .,1,True,False,what makes these characters so appealing is their relationship to everyday people
a real snooze .,0,False,False,it's all a complete nap
"tom shadyac has learned a bit more craft since directing adams , but he still lingers over every point until the slowest viewer grasps it .",0,False,True,tom shadyac has acquired a little more craft since directing the adams but he still lingers over every point until the slowest viewer understands it
"it would be interesting to hear from the other side , but in talk to her , the women are down for the count .",1,True,False,it's interesting to hear from the other side
candid and comfortable ; a film that deftly balances action and reflection as it lets you grasp and feel the passion others have for their work .,1,False,False,a film that perfectly balances action and reflection as it lets you grasp the passion others have for their work and experience them
a worthwhile way to spend two hours .,1,False,False,two hours of fun - a good way to spend a couple of hours
"though filmed partly in canada , paid in full has clever ways of capturing inner-city life during the reagan years .",1,False,False,"though filmed partly in canada , paid in full has clever ways of capturing inner-city life during the reagan years ."
"unfortunately , the experience of actually watching the movie is less compelling than the circumstances of its making .",0,False,False,unfortunately the experience of seeing the film is less compelling than the circumstances of its production
"some of it is clever , but it is never melodic/",0,False,False,"some of it is clever , but it is never melodic/"
. . . watching this film nearly provoked me to take my own life . and if the hours wins 'best picture' i just might .,0,False,False,watching this film almost provoked me to take my own life
". . . an airless , prepackaged julia roberts wannabe that stinks so badly of hard-sell image-mongering you'll wonder if lopez's publicist should share screenwriting credit .",0,True,False, an airless julia roberts wannabe so disgusted by hard-sell image-mongering you may wonder if lopez's publicist should share screenwriting credit
