text,label,majority,minority,data augmentation
"You must be black or native,, pulling the race card is a lame move",1,False,False,you must be black or an indigenous pulling the race card is a lame move
like he 'won' with the Muslim ban,0,False,False,like he won by refusing muslim clerics
But we are told that would be racist,0,False,False,but we're told it's racist
It is deplorable that homosexual persons have been and are the object of violent malice in speech or in action,0,False,False,it is deplorable that homosexual persons are the subject of violent malice either in spoken word or in act
An example is all the wood waste (also known as fuel) that has exacerberated the wildfire situation here,0,False,False,an example is the fire debris known as fuel which has spread to surrounding areas increasing the fire situation
"
The majority of the officers on the police force are black",1,False,False,most police officers are black
"Another example of the Hollywood ""gay"" agenda being forced down the public throat",1,False,False,another example of hollywood's gay agenda forced down the public throat
"We can only hope the English speaking Catholic world will be a model for all by 2075, including Hindu India",0,False,False,we can only hope that the english-speaking catholic world will be a model for all by 2075 including hindu india
"

Blacks and Jews are the groups most targeted by hate crimes",1,False,False,the most hate crimes target blacks and jews
Malaysia is another majority Muslim (predominantly Sunni) country (63%),0,False,False,malaysia is another predominantly muslim country 63 million people and the majority of its population is sunnis
big pharma doesn't want anything on the market that impedes their sales and their profits,0,False,False,big pharma has no desire to get anything that halts their sales or profits
"

So Christians can hardly be considered the biggest mass murderers, it isn't any surprise who really are the biggest mass murderers in history, estimated at a whopping  250 million and that is muslims",1,True,False,what does that mean? christians can hardly be considered as the biggest mass murderers it isn't any surprise who are actually the largest mass murderers in history estimated at a whopping 250 million and that is
